county,health_officer_region,age_cat,sex,race7,pop
Merced,Central California,65+,FEMALE,NHPI NH,0
Merced,Central California,65+,FEMALE,NHPI NH,0
Merced,Central California,65+,FEMALE,NHPI NH,0
Merced,Central California,65+,FEMALE,NHPI NH,0
Merced,Central California,65+,FEMALE,NHPI NH,0
Merced,Central California,65+,FEMALE,NHPI NH,0
Merced,Central California,65+,FEMALE,NHPI NH,0
Merced,Central California,65+,FEMALE,NHPI NH,0
Merced,Central California,65+,FEMALE,NHPI NH,0
Merced,Central California,65+,FEMALE,NHPI NH,0
Merced,Central California,65+,FEMALE,NHPI NH,0
Merced,Central California,65+,FEMALE,NHPI NH,0
Merced,Central California,65+,FEMALE,NHPI NH,0
Merced,Central California,65+,FEMALE,NHPI NH,0
Merced,Central California,65+,FEMALE,NHPI NH,0
Merced,Central California,65+,FEMALE,NHPI NH,0
Merced,Central California,65+,FEMALE,NHPI NH,0
Merced,Central California,0-4,FEMALE,MR NH,41
Merced,Central California,0-4,FEMALE,MR NH,29
Merced,Central California,0-4,FEMALE,MR NH,39
Merced,Central California,0-4,FEMALE,MR NH,79
Merced,Central California,0-4,FEMALE,MR NH,69
Merced,Central California,5-11,FEMALE,MR NH,99
Merced,Central California,5-11,FEMALE,MR NH,88
Merced,Central California,5-11,FEMALE,MR NH,71
Merced,Central California,5-11,FEMALE,MR NH,81
Merced,Central California,5-11,FEMALE,MR NH,69
Merced,Central California,5-11,FEMALE,MR NH,93
Merced,Central California,5-11,FEMALE,MR NH,71
Merced,Central California,12-17,FEMALE,MR NH,83
Merced,Central California,12-17,FEMALE,MR NH,76
Merced,Central California,12-17,FEMALE,MR NH,62
Merced,Central California,12-17,FEMALE,MR NH,53
Merced,Central California,12-17,FEMALE,MR NH,48
Merced,Central California,12-17,FEMALE,MR NH,53
Merced,Central California,18-49,FEMALE,MR NH,82
Merced,Central California,18-49,FEMALE,MR NH,70
Merced,Central California,18-49,FEMALE,MR NH,82
Merced,Central California,18-49,FEMALE,MR NH,75
Merced,Central California,18-49,FEMALE,MR NH,59
Merced,Central California,18-49,FEMALE,MR NH,53
Merced,Central California,18-49,FEMALE,MR NH,59
Merced,Central California,18-49,FEMALE,MR NH,41
Merced,Central California,18-49,FEMALE,MR NH,64
Merced,Central California,18-49,FEMALE,MR NH,49
Merced,Central California,18-49,FEMALE,MR NH,38
Merced,Central California,18-49,FEMALE,MR NH,33
Merced,Central California,18-49,FEMALE,MR NH,46
Merced,Central California,18-49,FEMALE,MR NH,42
Merced,Central California,18-49,FEMALE,MR NH,49
Merced,Central California,18-49,FEMALE,MR NH,28
Merced,Central California,18-49,FEMALE,MR NH,32
Merced,Central California,18-49,FEMALE,MR NH,35
Merced,Central California,18-49,FEMALE,MR NH,36
Merced,Central California,18-49,FEMALE,MR NH,31
Merced,Central California,18-49,FEMALE,MR NH,28
Merced,Central California,18-49,FEMALE,MR NH,37
Merced,Central California,18-49,FEMALE,MR NH,41
Merced,Central California,18-49,FEMALE,MR NH,30
Merced,Central California,18-49,FEMALE,MR NH,35
Merced,Central California,18-49,FEMALE,MR NH,34
Merced,Central California,18-49,FEMALE,MR NH,34
Merced,Central California,18-49,FEMALE,MR NH,43
Merced,Central California,18-49,FEMALE,MR NH,20
Merced,Central California,18-49,FEMALE,MR NH,19
Merced,Central California,18-49,FEMALE,MR NH,25
Merced,Central California,18-49,FEMALE,MR NH,15
Merced,Central California,50-64,FEMALE,MR NH,28
Merced,Central California,50-64,FEMALE,MR NH,39
Merced,Central California,50-64,FEMALE,MR NH,47
Merced,Central California,50-64,FEMALE,MR NH,22
Merced,Central California,50-64,FEMALE,MR NH,21
Merced,Central California,50-64,FEMALE,MR NH,13
Merced,Central California,50-64,FEMALE,MR NH,20
Merced,Central California,50-64,FEMALE,MR NH,24
Merced,Central California,50-64,FEMALE,MR NH,33
Merced,Central California,50-64,FEMALE,MR NH,24
Merced,Central California,50-64,FEMALE,MR NH,23
Merced,Central California,50-64,FEMALE,MR NH,14
Merced,Central California,50-64,FEMALE,MR NH,22
Merced,Central California,50-64,FEMALE,MR NH,22
Merced,Central California,50-64,FEMALE,MR NH,14
Merced,Central California,65+,FEMALE,MR NH,9
Merced,Central California,65+,FEMALE,MR NH,15
Merced,Central California,65+,FEMALE,MR NH,34
Merced,Central California,65+,FEMALE,MR NH,20
Merced,Central California,65+,FEMALE,MR NH,15
Merced,Central California,65+,FEMALE,MR NH,15
Merced,Central California,65+,FEMALE,MR NH,11
Merced,Central California,65+,FEMALE,MR NH,19
Merced,Central California,65+,FEMALE,MR NH,13
Merced,Central California,65+,FEMALE,MR NH,11
Merced,Central California,65+,FEMALE,MR NH,20
Merced,Central California,65+,FEMALE,MR NH,13
Merced,Central California,65+,FEMALE,MR NH,5
Merced,Central California,65+,FEMALE,MR NH,7
Merced,Central California,65+,FEMALE,MR NH,7
Merced,Central California,65+,FEMALE,MR NH,4
Merced,Central California,65+,FEMALE,MR NH,10
Merced,Central California,65+,FEMALE,MR NH,6
Merced,Central California,65+,FEMALE,MR NH,8
Merced,Central California,65+,FEMALE,MR NH,9
Merced,Central California,65+,FEMALE,MR NH,8
Merced,Central California,65+,FEMALE,MR NH,3
Merced,Central California,65+,FEMALE,MR NH,6
Merced,Central California,65+,FEMALE,MR NH,2
Merced,Central California,65+,FEMALE,MR NH,0
Merced,Central California,65+,FEMALE,MR NH,5
Merced,Central California,65+,FEMALE,MR NH,2
Merced,Central California,65+,FEMALE,MR NH,2
Merced,Central California,65+,FEMALE,MR NH,2
Merced,Central California,65+,FEMALE,MR NH,1
Merced,Central California,65+,FEMALE,MR NH,2
Merced,Central California,65+,FEMALE,MR NH,1
Merced,Central California,65+,FEMALE,MR NH,2
Merced,Central California,65+,FEMALE,MR NH,0
Merced,Central California,65+,FEMALE,MR NH,0
Merced,Central California,65+,FEMALE,MR NH,0
Merced,Central California,65+,FEMALE,MR NH,0
Merced,Central California,65+,FEMALE,MR NH,0
Merced,Central California,65+,FEMALE,MR NH,0
Merced,Central California,65+,FEMALE,MR NH,0
Merced,Central California,65+,FEMALE,MR NH,0
Merced,Central California,65+,FEMALE,MR NH,0
Merced,Central California,65+,FEMALE,MR NH,0
Merced,Central California,65+,FEMALE,MR NH,0
Merced,Central California,65+,FEMALE,MR NH,0
Merced,Central California,65+,FEMALE,MR NH,0
Merced,Central California,0-4,FEMALE,Hispanic,1250
Merced,Central California,0-4,FEMALE,Hispanic,1275
Merced,Central California,0-4,FEMALE,Hispanic,1261
Merced,Central California,0-4,FEMALE,Hispanic,1475
Merced,Central California,0-4,FEMALE,Hispanic,1612
Merced,Central California,5-11,FEMALE,Hispanic,1543
Merced,Central California,5-11,FEMALE,Hispanic,1713
Merced,Central California,5-11,FEMALE,Hispanic,1759
Merced,Central California,5-11,FEMALE,Hispanic,1852
Merced,Central California,5-11,FEMALE,Hispanic,1890
Merced,Central California,5-11,FEMALE,Hispanic,1809
Merced,Central California,5-11,FEMALE,Hispanic,1758
Merced,Central California,12-17,FEMALE,Hispanic,1778
Merced,Central California,12-17,FEMALE,Hispanic,1919
Merced,Central California,12-17,FEMALE,Hispanic,2116
Merced,Central California,12-17,FEMALE,Hispanic,2108
Merced,Central California,12-17,FEMALE,Hispanic,2033
Merced,Central California,12-17,FEMALE,Hispanic,2035
Merced,Central California,18-49,FEMALE,Hispanic,2165
Merced,Central California,18-49,FEMALE,Hispanic,2217
Merced,Central California,18-49,FEMALE,Hispanic,2191
Merced,Central California,18-49,FEMALE,Hispanic,2041
Merced,Central California,18-49,FEMALE,Hispanic,1645
Merced,Central California,18-49,FEMALE,Hispanic,1410
Merced,Central California,18-49,FEMALE,Hispanic,1382
Merced,Central California,18-49,FEMALE,Hispanic,1451
Merced,Central California,18-49,FEMALE,Hispanic,1392
Merced,Central California,18-49,FEMALE,Hispanic,1242
Merced,Central California,18-49,FEMALE,Hispanic,1194
Merced,Central California,18-49,FEMALE,Hispanic,1514
Merced,Central California,18-49,FEMALE,Hispanic,1507
Merced,Central California,18-49,FEMALE,Hispanic,1431
Merced,Central California,18-49,FEMALE,Hispanic,1394
Merced,Central California,18-49,FEMALE,Hispanic,1417
Merced,Central California,18-49,FEMALE,Hispanic,1234
Merced,Central California,18-49,FEMALE,Hispanic,1260
Merced,Central California,18-49,FEMALE,Hispanic,1277
Merced,Central California,18-49,FEMALE,Hispanic,1313
Merced,Central California,18-49,FEMALE,Hispanic,1233
Merced,Central California,18-49,FEMALE,Hispanic,1240
Merced,Central California,18-49,FEMALE,Hispanic,1271
Merced,Central California,18-49,FEMALE,Hispanic,1288
Merced,Central California,18-49,FEMALE,Hispanic,1265
Merced,Central California,18-49,FEMALE,Hispanic,1230
Merced,Central California,18-49,FEMALE,Hispanic,1179
Merced,Central California,18-49,FEMALE,Hispanic,1204
Merced,Central California,18-49,FEMALE,Hispanic,1055
Merced,Central California,18-49,FEMALE,Hispanic,1097
Merced,Central California,18-49,FEMALE,Hispanic,1086
Merced,Central California,18-49,FEMALE,Hispanic,1171
Merced,Central California,50-64,FEMALE,Hispanic,1154
Merced,Central California,50-64,FEMALE,Hispanic,1147
Merced,Central California,50-64,FEMALE,Hispanic,991
Merced,Central California,50-64,FEMALE,Hispanic,976
Merced,Central California,50-64,FEMALE,Hispanic,929
Merced,Central California,50-64,FEMALE,Hispanic,956
Merced,Central California,50-64,FEMALE,Hispanic,914
Merced,Central California,50-64,FEMALE,Hispanic,824
Merced,Central California,50-64,FEMALE,Hispanic,843
Merced,Central California,50-64,FEMALE,Hispanic,817
Merced,Central California,50-64,FEMALE,Hispanic,811
Merced,Central California,50-64,FEMALE,Hispanic,793
Merced,Central California,50-64,FEMALE,Hispanic,731
Merced,Central California,50-64,FEMALE,Hispanic,744
Merced,Central California,50-64,FEMALE,Hispanic,661
Merced,Central California,65+,FEMALE,Hispanic,655
Merced,Central California,65+,FEMALE,Hispanic,600
Merced,Central California,65+,FEMALE,Hispanic,607
Merced,Central California,65+,FEMALE,Hispanic,518
Merced,Central California,65+,FEMALE,Hispanic,549
Merced,Central California,65+,FEMALE,Hispanic,472
Merced,Central California,65+,FEMALE,Hispanic,429
Merced,Central California,65+,FEMALE,Hispanic,429
Merced,Central California,65+,FEMALE,Hispanic,343
Merced,Central California,65+,FEMALE,Hispanic,371
Merced,Central California,65+,FEMALE,Hispanic,320
Merced,Central California,65+,FEMALE,Hispanic,281
Merced,Central California,65+,FEMALE,Hispanic,295
Merced,Central California,65+,FEMALE,Hispanic,250
Merced,Central California,65+,FEMALE,Hispanic,225
Merced,Central California,65+,FEMALE,Hispanic,230
Merced,Central California,65+,FEMALE,Hispanic,185
Merced,Central California,65+,FEMALE,Hispanic,182
Merced,Central California,65+,FEMALE,Hispanic,131
Merced,Central California,65+,FEMALE,Hispanic,144
Merced,Central California,65+,FEMALE,Hispanic,117
Merced,Central California,65+,FEMALE,Hispanic,142
Merced,Central California,65+,FEMALE,Hispanic,95
Merced,Central California,65+,FEMALE,Hispanic,73
Merced,Central California,65+,FEMALE,Hispanic,72
Merced,Central California,65+,FEMALE,Hispanic,37
Merced,Central California,65+,FEMALE,Hispanic,75
Merced,Central California,65+,FEMALE,Hispanic,46
Merced,Central California,65+,FEMALE,Hispanic,11
Merced,Central California,65+,FEMALE,Hispanic,56
Merced,Central California,65+,FEMALE,Hispanic,15
Merced,Central California,65+,FEMALE,Hispanic,34
Merced,Central California,65+,FEMALE,Hispanic,21
Merced,Central California,65+,FEMALE,Hispanic,11
Merced,Central California,65+,FEMALE,Hispanic,1
Merced,Central California,65+,FEMALE,Hispanic,11
Merced,Central California,65+,FEMALE,Hispanic,2
Merced,Central California,65+,FEMALE,Hispanic,1
Merced,Central California,65+,FEMALE,Hispanic,1
Merced,Central California,65+,FEMALE,Hispanic,1
Merced,Central California,65+,FEMALE,Hispanic,2
Merced,Central California,65+,FEMALE,Hispanic,0
Merced,Central California,65+,FEMALE,Hispanic,1
Merced,Central California,65+,FEMALE,Hispanic,0
Merced,Central California,65+,FEMALE,Hispanic,0
Merced,Central California,65+,FEMALE,Hispanic,0
Merced,Central California,0-4,MALE,WhiteTE NH,443
Merced,Central California,0-4,MALE,WhiteTE NH,395
Merced,Central California,0-4,MALE,WhiteTE NH,422
Merced,Central California,0-4,MALE,WhiteTE NH,307
Merced,Central California,0-4,MALE,WhiteTE NH,289
Merced,Central California,5-11,MALE,WhiteTE NH,263
Merced,Central California,5-11,MALE,WhiteTE NH,295
Merced,Central California,5-11,MALE,WhiteTE NH,326
Merced,Central California,5-11,MALE,WhiteTE NH,295
Merced,Central California,5-11,MALE,WhiteTE NH,313
Merced,Central California,5-11,MALE,WhiteTE NH,343
Merced,Central California,5-11,MALE,WhiteTE NH,334
Merced,Central California,12-17,MALE,WhiteTE NH,365
Merced,Central California,12-17,MALE,WhiteTE NH,375
Merced,Central California,12-17,MALE,WhiteTE NH,372
Merced,Central California,12-17,MALE,WhiteTE NH,328
Merced,Central California,12-17,MALE,WhiteTE NH,367
Merced,Central California,12-17,MALE,WhiteTE NH,353
Merced,Central California,18-49,MALE,WhiteTE NH,481
Merced,Central California,18-49,MALE,WhiteTE NH,466
Merced,Central California,18-49,MALE,WhiteTE NH,421
Merced,Central California,18-49,MALE,WhiteTE NH,371
Merced,Central California,18-49,MALE,WhiteTE NH,355
Merced,Central California,18-49,MALE,WhiteTE NH,245
Merced,Central California,18-49,MALE,WhiteTE NH,177
Merced,Central California,18-49,MALE,WhiteTE NH,257
Merced,Central California,18-49,MALE,WhiteTE NH,251
Merced,Central California,18-49,MALE,WhiteTE NH,314
Merced,Central California,18-49,MALE,WhiteTE NH,351
Merced,Central California,18-49,MALE,WhiteTE NH,355
Merced,Central California,18-49,MALE,WhiteTE NH,357
Merced,Central California,18-49,MALE,WhiteTE NH,385
Merced,Central California,18-49,MALE,WhiteTE NH,430
Merced,Central California,18-49,MALE,WhiteTE NH,399
Merced,Central California,18-49,MALE,WhiteTE NH,404
Merced,Central California,18-49,MALE,WhiteTE NH,406
Merced,Central California,18-49,MALE,WhiteTE NH,387
Merced,Central California,18-49,MALE,WhiteTE NH,314
Merced,Central California,18-49,MALE,WhiteTE NH,387
Merced,Central California,18-49,MALE,WhiteTE NH,353
Merced,Central California,18-49,MALE,WhiteTE NH,398
Merced,Central California,18-49,MALE,WhiteTE NH,344
Merced,Central California,18-49,MALE,WhiteTE NH,381
Merced,Central California,18-49,MALE,WhiteTE NH,388
Merced,Central California,18-49,MALE,WhiteTE NH,346
Merced,Central California,18-49,MALE,WhiteTE NH,310
Merced,Central California,18-49,MALE,WhiteTE NH,305
Merced,Central California,18-49,MALE,WhiteTE NH,308
Merced,Central California,18-49,MALE,WhiteTE NH,289
Merced,Central California,18-49,MALE,WhiteTE NH,298
Merced,Central California,50-64,MALE,WhiteTE NH,325
Merced,Central California,50-64,MALE,WhiteTE NH,365
Merced,Central California,50-64,MALE,WhiteTE NH,367
Merced,Central California,50-64,MALE,WhiteTE NH,348
Merced,Central California,50-64,MALE,WhiteTE NH,332
Merced,Central California,50-64,MALE,WhiteTE NH,334
Merced,Central California,50-64,MALE,WhiteTE NH,406
Merced,Central California,50-64,MALE,WhiteTE NH,343
Merced,Central California,50-64,MALE,WhiteTE NH,397
Merced,Central California,50-64,MALE,WhiteTE NH,477
Merced,Central California,50-64,MALE,WhiteTE NH,446
Merced,Central California,50-64,MALE,WhiteTE NH,466
Merced,Central California,50-64,MALE,WhiteTE NH,418
Merced,Central California,50-64,MALE,WhiteTE NH,386
Merced,Central California,50-64,MALE,WhiteTE NH,423
Merced,Central California,65+,MALE,WhiteTE NH,459
Merced,Central California,65+,MALE,WhiteTE NH,423
Merced,Central California,65+,MALE,WhiteTE NH,460
Merced,Central California,65+,MALE,WhiteTE NH,375
Merced,Central California,65+,MALE,WhiteTE NH,362
Merced,Central California,65+,MALE,WhiteTE NH,368
Merced,Central California,65+,MALE,WhiteTE NH,357
Merced,Central California,65+,MALE,WhiteTE NH,295
Merced,Central California,65+,MALE,WhiteTE NH,288
Merced,Central California,65+,MALE,WhiteTE NH,304
Merced,Central California,65+,MALE,WhiteTE NH,273
Merced,Central California,65+,MALE,WhiteTE NH,275
Merced,Central California,65+,MALE,WhiteTE NH,251
Merced,Central California,65+,MALE,WhiteTE NH,203
Merced,Central California,65+,MALE,WhiteTE NH,209
Merced,Central California,65+,MALE,WhiteTE NH,194
Merced,Central California,65+,MALE,WhiteTE NH,144
Merced,Central California,65+,MALE,WhiteTE NH,138
Merced,Central California,65+,MALE,WhiteTE NH,82
Merced,Central California,65+,MALE,WhiteTE NH,88
Merced,Central California,65+,MALE,WhiteTE NH,86
Merced,Central California,65+,MALE,WhiteTE NH,56
Merced,Central California,65+,MALE,WhiteTE NH,57
Merced,Central California,65+,MALE,WhiteTE NH,47
Merced,Central California,65+,MALE,WhiteTE NH,19
Merced,Central California,65+,MALE,WhiteTE NH,21
Merced,Central California,65+,MALE,WhiteTE NH,33
Merced,Central California,65+,MALE,WhiteTE NH,7
Merced,Central California,65+,MALE,WhiteTE NH,0
Merced,Central California,65+,MALE,WhiteTE NH,8
Merced,Central California,65+,MALE,WhiteTE NH,0
Merced,Central California,65+,MALE,WhiteTE NH,1
Merced,Central California,65+,MALE,WhiteTE NH,0
Merced,Central California,65+,MALE,WhiteTE NH,0
Merced,Central California,65+,MALE,WhiteTE NH,0
Merced,Central California,65+,MALE,WhiteTE NH,0
Merced,Central California,65+,MALE,WhiteTE NH,0
Merced,Central California,65+,MALE,WhiteTE NH,0
Merced,Central California,65+,MALE,WhiteTE NH,0
Merced,Central California,65+,MALE,WhiteTE NH,0
Merced,Central California,65+,MALE,WhiteTE NH,0
Merced,Central California,65+,MALE,WhiteTE NH,0
Merced,Central California,65+,MALE,WhiteTE NH,0
Merced,Central California,65+,MALE,WhiteTE NH,0
Merced,Central California,65+,MALE,WhiteTE NH,0
Merced,Central California,65+,MALE,WhiteTE NH,0
Merced,Central California,0-4,MALE,Black NH,40
Merced,Central California,0-4,MALE,Black NH,54
Merced,Central California,0-4,MALE,Black NH,68
Merced,Central California,0-4,MALE,Black NH,39
Merced,Central California,0-4,MALE,Black NH,35
Merced,Central California,5-11,MALE,Black NH,50
Merced,Central California,5-11,MALE,Black NH,56
Merced,Central California,5-11,MALE,Black NH,56
Merced,Central California,5-11,MALE,Black NH,52
Merced,Central California,5-11,MALE,Black NH,49
Merced,Central California,5-11,MALE,Black NH,60
Merced,Central California,5-11,MALE,Black NH,44
Merced,Central California,12-17,MALE,Black NH,53
Merced,Central California,12-17,MALE,Black NH,53
Merced,Central California,12-17,MALE,Black NH,58
Merced,Central California,12-17,MALE,Black NH,55
Merced,Central California,12-17,MALE,Black NH,60
Merced,Central California,12-17,MALE,Black NH,51
Merced,Central California,18-49,MALE,Black NH,96
Merced,Central California,18-49,MALE,Black NH,84
Merced,Central California,18-49,MALE,Black NH,71
Merced,Central California,18-49,MALE,Black NH,66
Merced,Central California,18-49,MALE,Black NH,13
Merced,Central California,18-49,MALE,Black NH,26
Merced,Central California,18-49,MALE,Black NH,28
Merced,Central California,18-49,MALE,Black NH,67
Merced,Central California,18-49,MALE,Black NH,60
Merced,Central California,18-49,MALE,Black NH,78
